model,seed,window,utilization_mean,utilization_std,optimality_gap_mean,optimality_gap_std,actor_loss_mean,critic_loss_mean,gradient_variance_mean,gradient_variance_std,gradient_norm_mean,gradient_norm_std,episode_start,episode_end
MC,15,0,0.8663286799585508,0.020821040062046537,0.1498048769249278,0.028362626823362616,-7.992392134947888,1921.2575821213547,0.12348002687329424,0.09296555213622708,57.51278747498989,95.27542010331476,0,199
MC,15,1,0.8736708747161367,0.022162530050510505,0.14051967958637335,0.02975358508757599,3.4245046431136394,142.45082383086054,0.00339680339791807,0.0019120719277052175,20.376581894755365,21.24723158698305,200,399
MC,15,2,0.8714192092195782,0.020091274740043366,0.14433787337076898,0.025573077335014294,3.2257672724214337,126.44472959449749,0.05021862889640029,0.027263590825087634,47.70089104533196,80.33321681465982,400,599
MC,15,3,0.8930468507945362,0.02364447627635014,0.11589723252989018,0.03190957419920382,2.6590275136014747,103.8679160379681,0.007465989111224135,0.0068277576954219555,13.6724230119586,14.588660074804089,600,799
MC,15,4,0.9144997163799872,0.030323867730230592,0.0905282313260442,0.040384289097010626,0.4861779983838467,43.49070992349239,0.0027195949212181804,0.0014901177077429005,11.322758378833532,17.34036373550612,800,999
MC,15,5,0.9156043411100058,0.03066796113361223,0.08895446855556326,0.04065671124385173,0.6142520405532118,55.07320790866136,0.0009241072752046865,0.0004245671255341764,9.074242983534932,9.12708927480858,1000,1199
MC,15,6,0.9116745599098386,0.03614727087391627,0.09489067001354254,0.04773675867374792,-0.05710187075646623,37.979521440577976,0.000820253416604778,0.0002211559108734902,7.720211810469627,8.51742928735938,1200,1399
MC,15,7,0.9156242661151903,0.03025814530705784,0.0892989768062696,0.04020611686794983,-0.9430242886235515,51.45582928206666,0.0006890219535852781,0.00019620577685326438,6.215893227085471,6.672336867267286,1400,1599
MC,15,8,0.9144076864610061,0.031922230779224146,0.09111319295251413,0.04214812327349572,-0.21095216012041046,32.926024563679476,0.00030769181976206,4.178085871614186e-05,5.2491172187775375,5.602795599931434,1600,1799
MC,15,9,0.9198311148053193,0.03356355301151459,0.08389153296936692,0.04442813111933904,-0.9884085526508164,28.758943421368095,0.0003438615398044455,0.000165184275149311,6.5477986145019536,10.95971190372994,1800,1999
MC,15,10,0.9133315682418275,0.03832609892160151,0.09291597066478346,0.05014642846474179,-1.6040826306441685,65.96045106872475,0.0027085864311083684,0.0005616762804384738,12.111334676854312,15.359271247334338,2000,2199
MC,15,11,0.9127981464897829,0.03658857245392712,0.09332378026797737,0.04810556247959874,0.8267095507467873,48.23617565114576,0.001041738512576506,0.0003653776703085739,6.911520328521728,9.15925465696481,2200,2399
MC,15,12,0.9131761579112346,0.03800153534163478,0.09332290674558957,0.04954504156486874,-0.5075826909823152,24.831627302480847,0.000245949757190777,0.00024086487526112408,3.4362354635074737,3.520348103562548,2400,2599
MC,15,13,0.9138926394788329,0.03400496349582036,0.09221649108314085,0.04456481006944803,-0.5962937030285802,33.176675919721085,0.00026189421041630903,8.121955933506758e-05,4.1684043473005294,4.750515063934061,2600,2799
MC,15,14,0.9117862102603373,0.029996268357709393,0.09403535070654978,0.03994091989596776,-0.061115582940488,29.197087246287,0.0004064340501644855,0.00022088089719214158,4.543869176134467,7.234198687305172,2800,2999
MC,15,15,0.9141920326112952,0.028427549727968765,0.09075553640579899,0.037671738824124654,0.27409649181432405,45.734853390786775,0.0003836720671824395,0.00014845321490160343,5.661883899457752,7.629613576059121,3000,3199
MC,15,16,0.9214642056778892,0.032983604919749915,0.08189041246153086,0.04345413761865803,-0.14451968426938533,18.33722084941322,0.0003802883415482425,0.00020894506911860668,4.077114051729441,5.2036075798623616,3200,3399
MC,15,17,0.9156580068192622,0.03199184153813151,0.08894793835464945,0.04280514939199492,-0.4565220594269222,30.236813731320584,0.000298984745822911,0.0001236334534268095,4.094491620678455,5.74848878101089,3400,3599
MC,15,18,0.9134397437609532,0.02883650524833995,0.09205154778436041,0.03859517962461875,0.9491866231053556,59.07755532804182,0.000709383832872792,0.00030008739228038774,6.601925295703113,10.062195981381935,3600,3799
MC,15,19,0.9143892264857765,0.03315580764040218,0.09060044264639551,0.04432301919743574,-0.2777524263933468,61.175138420891315,0.0008319781203317229,0.000504737171798881,5.755990638360381,8.4756254222028,3800,3999
MC,15,20,0.9181525830961407,0.03341951666720294,0.08677949431427404,0.04367915586438281,-0.16683844327480252,36.83398669710865,0.0003414495446485905,2.9264217585690262e-05,4.302893761368469,5.52364873807553,4000,4199
MC,15,21,0.914090946068061,0.03072689283058977,0.09153446791950857,0.0407286654506584,-0.5147638556160399,85.45411660152772,0.000263445990858548,0.00010206559578884519,5.436511980872601,7.746910313526067,4200,4399
MC,15,22,0.9153611806164956,0.03369223561315739,0.09026857326956099,0.04416198121120534,-0.5164456916685221,85.69125737024679,0.0008411763571347786,0.0004445341963807311,6.045384830124676,7.645875845812159,4400,4599
MC,15,23,0.9177996543176401,0.03068725982204378,0.08621857201144209,0.04084510620013945,0.6946952193957299,24.929759514396768,0.0002391355112194505,3.56089988647515e-05,3.9790612267144025,4.56827911448451,4600,4799
MC,15,24,0.9215717393362156,0.034030754712732224,0.08139262047655717,0.045070524604240866,0.2831093949240791,23.8497573773054,0.00025560047026369304,4.8375647998588494e-05,4.0839959635585545,5.313000952123214,4800,4999
MC,16,0,0.8644104911581634,0.02130238477328401,0.1538548860600673,0.028325545755647333,3.1760894050733657,1069.2687346680664,0.09207229662919414,0.0868665058183046,47.00600194692612,73.45135685530038,0,199
MC,16,1,0.8710817971037628,0.021774548728199315,0.14390872954772363,0.028125327781983185,0.9727581903508209,238.75694569657014,0.011001759824575805,0.0074138979454580626,34.01180403187871,47.89461600722577,200,399
MC,16,2,0.8575837396374538,0.033745465763026505,0.16347074706895,0.04573107332736887,4.417850068295229,256.03019116632436,0.041988297561183524,0.02881365272728325,40.766272225677966,61.16145855935107,400,599
MC,16,3,0.9004970428992116,0.023960271280272383,0.10703523523114931,0.03333045694381949,0.8528657570016547,53.99266516416701,0.004974927519797295,0.002119810667027736,14.402271883189679,18.549420827338714,600,799
MC,16,4,0.9078071074179604,0.027859585350081015,0.09870667628402462,0.03777618268943625,0.0034267642091259987,30.46588960649574,0.0013293913428787574,0.00016573248933409942,9.775748691856862,11.486332923659523,800,999
MC,16,5,0.9135057877429186,0.029695332054323464,0.09139332788020411,0.04011634025127719,-0.33455501749836425,20.35262506359079,0.001338883513235439,0.00033488158266920497,9.461217371150852,10.663384164392577,1000,1199
MC,16,6,0.9144767390830724,0.029113236847766368,0.09044324403499228,0.039044588127345764,-0.07935705442308587,31.91231373519203,0.00104915879230243,0.00022930086543333718,9.016600527018308,9.115654144731943,1200,1399
MC,16,7,0.9139732476067622,0.03411143239086936,0.09135281645723686,0.04549086738154952,0.6092302486105069,35.62731576440044,0.000502318417129526,0.00012026187673885408,6.657160187885165,6.281502271354004,1400,1599
MC,16,8,0.9143946312737106,0.03211544707704213,0.0913811206516089,0.04207616675420579,-2.0984380090379897,133.46919124473897,0.0028992266824934133,0.001461709873509546,15.038484917059542,17.000481831448777,1600,1799
MC,16,9,0.9181705114597718,0.03365228081967875,0.0861837860222381,0.044280634755990034,-0.5176443686203321,28.157277091286275,0.000995539018331279,0.0004525981060225649,6.770001606196165,8.509005396696486,1800,1999
MC,16,10,0.9142751682307129,0.03535746733377284,0.09191927879397645,0.04603165415663588,-0.0684361118347306,36.43573691225949,0.0007683647873636296,0.00022688205069829027,7.847470280826092,8.602901792959283,2000,2199
MC,16,11,0.9142314226126069,0.034073654441283116,0.09115580876469558,0.04526242630054578,-1.0688864680776375,32.61941142128984,0.000483046063964091,0.00018607403552700657,6.001993755325675,5.924212386223491,2200,2399
MC,16,12,0.9150169792417224,0.035535268624173555,0.09023624040610499,0.04711045122459006,0.6610437616099278,20.056840917514993,0.000451859978202213,8.631547614789602e-05,5.511470763757825,6.775790321017797,2400,2599
MC,16,13,0.9097784958598412,0.03901828984875843,0.09686097136092985,0.051237702994571546,-8.497272849265874,565.6284863195377,0.08976910829456751,0.110075761519728,57.291616400405765,133.4644501578346,2600,2799
MC,16,14,0.8722221897072283,0.03961303278761366,0.1458096995361217,0.0555078198910431,2.0791588309199325,68.22109770863007,0.04493389244191344,0.07588126468572688,21.462983073443173,27.480684186859733,2800,2999
MC,16,15,0.888733493490157,0.03857403614138934,0.1232892128753186,0.053170454805061246,-0.6011891512501899,37.79409655540955,0.0038759953307453006,0.0008040104699662744,16.290241808742284,21.098224121154335,3000,3199
MC,16,16,0.8896814295828405,0.03573946014431978,0.12099918538737789,0.04914345554533665,1.1545783721514085,43.18770292034323,0.0045030263147782,0.001624149308924858,16.352202044948935,18.14726046201791,3200,3399
MC,16,17,0.9055281619566007,0.03705323450254236,0.10194704785000296,0.04960010261254154,-0.9943547919310527,16.463082202036507,0.00128710511839012,0.0005136403619480768,8.189297824203969,9.283137217119803,3400,3599
MC,16,18,0.9057693741379269,0.036709652610687524,0.10143242717279605,0.04962873057480164,-0.2535445995800232,32.01248789090039,0.001973355496884274,0.0007083748106472197,12.292928661406041,16.642865128643344,3600,3799
MC,16,19,0.9053653353964606,0.03603848282915726,0.10249661932878293,0.04789349667647836,-0.2664334010522999,23.754256722910355,0.002524416929809328,0.0014440767726770695,9.965014588236809,13.805884314359682,3800,3999
MC,16,20,0.913103130641971,0.03682427906365565,0.09294282061140034,0.048314788539536684,0.3596793283635089,33.70235726877394,0.0018864538465276758,0.0010286225413356715,10.486238295510411,14.647330473085061,4000,4199
MC,16,21,0.9129074546774956,0.03509650032581734,0.09333428691142069,0.04599885967400146,-0.08520529831806258,25.74565115350077,0.0012698541447752603,0.0005206526043607276,9.213575872778893,11.053646270279827,4200,4399
MC,16,22,0.9137611644228534,0.0343404171151874,0.09213681005834573,0.04523129354584404,0.01153347998444838,18.966421085567184,0.0008305859859683059,0.00016170904193498907,7.221492735594511,8.528487705778371,4400,4599
MC,16,23,0.9126738745120662,0.03633506052520085,0.09375558521301272,0.04775696607236815,-0.6285661423991331,19.74971249395938,0.0015462382585973919,0.0007161113792176859,8.002128112874924,14.239930905140252,4600,4799
MC,16,24,0.9123223644591946,0.0349889901869064,0.0933771292219175,0.04652952689865142,0.05360442608407494,19.475023755542562,0.0009349447049316425,0.00019172571542446634,7.446137170493603,9.562835446755459,4800,4999
MC,18,0,0.8602905230193977,0.022592241580673706,0.1584457331216452,0.030131295945739187,3.357369494516379,1202.8729727890707,0.084909950280562,0.07557806536411513,54.149622076153754,68.36677741674393,0,199
MC,18,1,0.8524020082636521,0.02509613499701723,0.16962015002947717,0.033893604628270214,5.049946634458439,325.775685834397,0.019762080954387737,0.005896069213040717,38.10925264269113,40.11759406533492,200,399
MC,18,2,0.8440854107368891,0.03455716278511853,0.181744048278213,0.04466935117250342,5.9235193068096414,373.92572862907224,0.08673340505454684,0.06173045028073525,64.79489379540085,102.77270252807995,400,599
MC,18,3,0.8449735791853954,0.028787521463495055,0.18039909952529073,0.036658102687403715,6.183001174829541,140.69099399745167,0.01308075009379531,0.008717753667984256,25.309443164989354,27.48658517812187,600,799
MC,18,4,0.8687079211795766,0.02335159921203093,0.14721423811251694,0.028958485553022915,4.838897358614528,150.21768683250718,0.00789869338972489,0.003195312890379261,23.66405880562961,26.275281691481176,800,999
MC,18,5,0.8885809253955048,0.020767933888570934,0.12151343091165692,0.027810143548335914,3.523860337217314,120.78749039426037,0.003813175293616902,0.00047853073722677985,17.51847897797823,19.214746462222717,1000,1199
MC,18,6,0.9015323224611663,0.025701374966889207,0.10594270790709688,0.03556376817735735,0.41982852786294567,47.365863548167056,0.0025318198138847407,0.001138948061627945,11.203483560979366,12.94765026179196,1200,1399
MC,18,7,0.9036444652053879,0.026848402046086607,0.10325535849312993,0.03660539398406523,-0.014893959124379918,46.313486731669485,0.0022872941655804847,0.000725824303785961,13.268148618340492,15.214768731598326,1400,1599
MC,18,8,0.8970747973384207,0.03693426679408531,0.11234442688723333,0.05069727502951379,-1.6682571963681583,46.014787701021554,0.004521262116613748,0.002036483329074345,16.099929710328578,21.310114635125736,1600,1799
MC,18,9,0.9041894513752813,0.03517100349871298,0.10333884629099863,0.04798675221512662,-0.6495929285832531,26.821701014644113,0.0015552125172689105,0.00036210405864177414,11.132229250334204,10.936365009451269,1800,1999
MC,18,10,0.9153054628957945,0.033488101807208605,0.08980364469450873,0.0441006679691588,-0.5277188747884736,42.79251260173208,0.003697876076330379,0.0014835361331242026,14.573657738268375,20.388986739480462,2000,2199
MC,18,11,0.9134949181829072,0.03161854946091624,0.09190968534094175,0.04201296232285982,-0.6866390001414,122.7994665998825,0.003252777120214836,0.0010467640609351705,14.251944132596254,18.148095566610426,2200,2399
MC,18,12,0.9094050413325293,0.034044224415267714,0.09724892060451179,0.045391659415363605,-0.7681151285995256,43.067188169205586,0.0010132667858851595,0.00042346206901706273,7.394156497195363,7.882715937990338,2400,2599
MC,18,13,0.9121775577956204,0.030135293477408336,0.09391981045437724,0.03985985795280539,-0.40704553950774086,52.60114762175096,0.0008300802172743235,0.0003538247852636938,6.4005892223306,9.324713214453928,2600,2799
MC,18,14,0.9149264907373238,0.02786752154003076,0.08944891862150554,0.037746281115726935,0.2976302863965031,87.24978420736541,0.000895535353338299,0.00017214435479054582,8.475254089683295,9.271838509624656,2800,2999
MC,18,15,0.9147263992627528,0.03201690872948264,0.09061737075002746,0.04252426557353184,-0.42004603564349763,24.73724716264585,0.00038871383658256,0.00027672308039638864,3.9992332405596973,4.5733435917719465,3000,3199
MC,18,16,0.9172803961325857,0.03493803073262507,0.08774154109593894,0.045796288898325,-0.4749518379369212,31.93459214029586,0.0002804685611772085,7.727745604268225e-05,4.679827881604433,5.231565744365961,3200,3399
MC,18,17,0.9154934441776322,0.03454295116300527,0.08987225023324863,0.04548377357545252,-0.1371164838860174,21.884182080066644,0.00016777738481318103,4.013463884624111e-05,3.7700758991390466,3.5971471185500006,3400,3599
MC,18,18,0.9191513542094496,0.034647156128554964,0.08482583723656471,0.04572481209066667,-0.8116771324996701,54.22133231835843,0.000908735562188618,0.0007994666743316907,8.66626485772431,13.992520213287083,3600,3799
MC,18,19,0.9153116896831929,0.03329071704276454,0.08986181709497665,0.04383446809356908,-0.09009835233925671,67.5538961681002,0.0017115810024551535,0.0007080882105413087,8.426586579754948,12.119217908845542,3800,3999
MC,18,20,0.9136708147155442,0.032499824724515375,0.09230322394103758,0.042817514819256317,0.10702065310277527,24.326158997884978,0.0010968167782265926,0.0006191773081192077,6.996651721075177,10.469406830047015,4000,4199
MC,18,21,0.9167362415133714,0.034340946612013847,0.08789977548352837,0.04528778069924217,0.6932983477341703,32.53209729421556,0.0006705141603014859,0.00019141783068005213,5.928416001312435,6.71712599458437,4200,4399
MC,18,22,0.9184961819958376,0.035671891229255084,0.08642846316114072,0.04648621082821949,-0.35856869970891436,15.417223309986507,0.00020547205109318852,0.00010394697309462015,3.262177707012743,3.2391758950797898,4400,4599
MC,18,23,0.917556413370593,0.038608112071309375,0.08758014597792287,0.050386443643563567,0.15952919733537013,14.658112143289518,0.00012823764400305665,4.1294421288100354e-05,3.2143200132250787,3.39659742092929,4600,4799
MC,18,24,0.9136754652354871,0.038826926397747596,0.0925194646282804,0.05088345342638812,0.4777932287668174,27.01279773641068,0.0003840894288804935,0.00018599502434287938,5.6045391919836405,7.226015873349655,4800,4999
MC,20,0,0.8664597255076723,0.023158881321300603,0.15114279876246106,0.030981993868875513,-1.8365795097347686,1167.2854848766779,0.05377468197140838,0.06288485258435367,35.873777108490465,53.23478591372449,0,199
MC,20,1,0.8729612318062023,0.020648483674007095,0.1419692366730222,0.027571507541435416,5.4774634416558365,170.12007274395575,0.005013487383257549,0.002086192497436079,20.51092718809843,24.521450195681098,200,399
MC,20,2,0.8236067793095969,0.0463337533375962,0.21363206986209649,0.06945634671374523,6.245405164622356,251.315001306099,0.017571666431613227,0.01006501576814204,40.405362290591,45.44167091661553,400,599
MC,20,3,0.8961137699891016,0.03405106988898873,0.11355295978969623,0.045709257913738525,0.5572720394636097,79.71184517625929,0.019502353570423972,0.007654261150178364,30.63373617261648,37.657526211376855,600,799
MC,20,4,0.9111912483742237,0.02933263283049537,0.09469796195514704,0.039175628791095866,-0.7684236894059372,78.83282357371037,0.002886680657975328,0.0020259588631943424,12.008394471406937,12.048644530188058,800,999
MC,20,5,0.9049724348657784,0.02740280507269197,0.10234480646179424,0.03691183012978617,0.9231977389169473,86.55625361041317,0.0023534267180365907,0.0005316760141630608,12.280404143035412,13.463809697123548,1000,1199
MC,20,6,0.9097626886504253,0.029909002729806053,0.09683263481072124,0.039711387530492845,-0.10681639572176142,92.6316989156843,0.0018291518985642516,0.0005868698355829219,12.91711697883904,12.117917290622227,1200,1399
MC,20,7,0.9106733454441124,0.03137607746950307,0.09542462387759157,0.042078163779859915,0.917322533052667,153.7943818086116,0.002802848331921218,0.0015337346765298425,16.291848772615193,17.623882368347548,1400,1599
MC,20,8,0.9100027906083445,0.027566671148945565,0.09579780180157728,0.03661936186410123,-0.3974780808212461,109.873575566936,0.0027807766912155306,0.001369083991398657,10.949946302548051,14.994385699760581,1600,1799
MC,20,9,0.9146271053878858,0.026189091358587952,0.09000363871641748,0.03520690305263924,0.3713000557790319,30.248649728912728,0.000760499910829772,0.0004888580767180865,5.69063613191247,6.933275931543166,1800,1999
MC,20,10,0.9135342492902003,0.0328120915585254,0.09281227656602649,0.04293537802030588,-0.21652029509201698,112.1148480998651,0.001096216735168079,0.0004617203660913836,9.15027770549059,10.406851411493113,2000,2199
MC,20,11,0.9146550138153262,0.03665087045084703,0.09107907631907385,0.04797204299098404,-1.103604233669997,22.788962798878753,0.0002957198516377915,0.00017828331869518016,4.336525845117867,4.456403637919252,2200,2399
MC,20,12,0.9185183363077454,0.03763528113332818,0.0862482466034579,0.0491345781070278,-0.860533620272628,32.68372239288826,0.000352493027094117,7.576735324568667e-05,5.25140852227807,5.931835203185174,2400,2599
MC,20,13,0.9112868809862585,0.036995430117611035,0.09552356382548055,0.048410047321741236,0.07597296654799662,41.194070254692036,0.00040625322741102,3.582712756579396e-05,6.015632540881634,6.543613242610695,2600,2799
MC,20,14,0.9102558058020951,0.03697967479013597,0.09687536364701192,0.048512566971022325,-0.447792192616351,50.90834176094879,0.000628974943538146,0.0001299741277882874,7.1579984551295635,7.5462912047153985,2800,2999
MC,20,15,0.9119900374161961,0.035178850740439166,0.09431028532195418,0.046519963505333155,0.0910866985942484,29.332831984005633,0.0006355208018794145,0.0001134964796000599,6.116278310269117,7.151885240988551,3000,3199
MC,20,16,0.914312255307498,0.03461804772763556,0.09110011007777699,0.0457508508200144,-0.05799355729358721,23.186906064940917,0.000380935223292857,7.622191552382927e-05,4.62844226770103,5.612797903170664,3200,3399
MC,20,17,0.9107329300935842,0.033886584977090524,0.09611496059672923,0.044496889519463956,0.27181454872898314,48.47585656220399,0.0005753176623692935,0.00055274525039639,8.482090699933469,12.033901782481278,3400,3599
MC,20,18,0.9170116671935241,0.03663543481057641,0.0877362653817981,0.048173958146252055,-0.11071217732935916,30.346435454117298,0.0018640370602951819,0.0005189785705160718,8.652038090080023,11.87675566009753,3600,3799
MC,20,19,0.9137801561268705,0.03886940024627821,0.09179493428109424,0.05173020872476136,-3.019093375681224,144.3307199087117,0.0024479971332766106,0.003376103663519269,13.438720620125531,28.540357581409914,3800,3999
MC,20,20,0.9035195768292218,0.04656240074078549,0.10645445114474093,0.06116528713196245,-0.30428448178863426,49.95440639446108,0.007408019715221545,0.0031709253548256808,17.512969822138547,23.339781208903283,4000,4199
MC,20,21,0.9159266951973787,0.04504466252066776,0.08951550061231327,0.05906725782692906,-0.4241628469847957,19.497937042810687,0.0024533578052068562,0.0022977381006515614,8.523942787246778,9.641713637239523,4200,4399
MC,20,22,0.9152500821457507,0.04385776841037495,0.09015670913779601,0.05765770360194722,0.013734341620223623,15.455324190006609,0.001061047878465564,0.00034329444660054773,7.6750231633335355,10.763772801721252,4400,4599
MC,20,23,0.9112853372531614,0.040472314140546195,0.09580883088914248,0.05273166430194768,-0.22506787235993925,45.06653313001814,0.0007532647004699756,0.00035342096314151144,7.396918648695573,11.736580963682071,4600,4799
MC,20,24,0.9125081946028232,0.04055431134142925,0.09420686209561102,0.05279278774399538,-1.492918843156226,117.44255367831765,0.004836148938993524,0.0030757081852202423,12.048772616013885,23.708801167888918,4800,4999
MC,42,0,0.8567793084731881,0.02405507314625258,0.1641017070035728,0.032814990474390786,8.271598376347459,901.5857412255077,0.11256029004463923,0.13487464036161417,46.044819077253344,75.62803228231878,0,199
MC,42,1,0.8513911595881305,0.02762100707081722,0.17177414239933078,0.03877433791669741,3.966384098566916,178.01287782772783,0.008179546322207848,0.003181437097957842,26.013428531587124,30.550012111721376,200,399
MC,42,2,0.8740684967105898,0.030662633609622774,0.1414862853112436,0.04281630191760978,2.219492526965451,83.85340874764255,0.010016580175142691,0.002855806824887654,27.773749385774135,31.346935172522254,400,599
MC,42,3,0.871852029065275,0.027010860396682577,0.14337324751040068,0.03750870534509996,2.500326308491154,140.94516325758315,0.031242640982381956,0.011420853177142315,40.49468393921852,56.37195357424094,600,799
MC,42,4,0.8845680843866507,0.02317920496419704,0.12718717076194644,0.03223842858012376,0.5508387026360125,72.34007108615546,0.005155241983011319,0.0039394647258922735,15.318502205759287,16.92311277157394,800,999
MC,42,5,0.8989184310406706,0.03437176618299598,0.11061040357478337,0.04657121803949664,-0.6525096616121582,81.61395566864014,0.0029750373977003126,0.0008955511294181532,14.544759897217155,17.26298555521647,1000,1199
MC,42,6,0.907454366339269,0.031702491111881136,0.09942971357041747,0.04257149784813959,-0.9983211053616479,76.2173885692335,0.0027189045696285963,0.0012942428739051294,12.557837836965918,17.397057163328675,1200,1399
MC,42,7,0.9044165449088546,0.034777963598791414,0.10343613074724552,0.04669194616369701,0.2856239597287956,40.812606399278245,0.0020513035712064727,0.000711029792376817,11.214403923749924,12.27978926754728,1400,1599
MC,42,8,0.9058593528700913,0.033903271320879814,0.10091723775200748,0.04609131038939914,-1.1047898395805071,48.46290956935712,0.0022959211713168225,0.00038671571307470067,12.790398057848215,15.751440317718892,1600,1799
MC,42,9,0.9070671197237167,0.03145609117003668,0.09982158984061684,0.04227112078823471,-0.06886392432127561,37.92499380075215,0.001596008373016909,0.0005279818170334315,11.029427893310785,12.895728654592178,1800,1999
MC,42,10,0.9100172469091753,0.0314057690049073,0.0953825072262822,0.042666779284997604,-1.4636057629916863,40.460446187603104,0.0018633052473887271,0.0009193240647532869,9.454955873340369,12.064470514795282,2000,2199
MC,42,11,0.9161547711436172,0.03391869244005226,0.0889050912208848,0.04483099203420226,0.11656098930091362,41.778618510835706,0.0008942453950293795,0.00025040612731510404,7.424472439959645,8.999681716042979,2200,2399
MC,42,12,0.918688008811778,0.03232708106004033,0.08624915751561148,0.04205393765642966,-0.7628479276486757,47.32581584491144,0.0008644266353803171,0.00022453837316209225,8.767188387289643,9.874968574030682,2400,2599
MC,42,13,0.9167626263520735,0.03419903227091656,0.08832535002425031,0.04488682112314403,-1.5792619470428746,129.62695052944412,0.0011221888446015726,0.00037867888670999966,8.836331307142974,9.781213914878885,2600,2799
MC,42,14,0.9148389240355951,0.03566576516554054,0.09094568287777967,0.0467768865475866,-0.5314485293050553,30.91339913965734,0.0005618599748413045,0.0003468201505722621,4.8207494137436155,5.856208631666225,2800,2999
MC,42,15,0.9174953776614297,0.035118860989721154,0.0870652524025366,0.04654823473088903,-0.5631544324278459,31.66945087779464,0.000221310370834494,0.00010621625493483754,4.39808318451047,5.515747018112156,3000,3199
MC,42,16,0.9154908656765153,0.03162756395138078,0.08990350711787803,0.04167662914702018,-0.5153355259001026,43.265856452413146,0.000504100118923764,0.00015686154143864322,4.602612840309739,6.4512039958801255,3200,3399
MC,42,17,0.9146634422923107,0.031608824944666686,0.09106378598492954,0.0415981212245955,-0.4303667794972372,17.93821494997441,0.0001266190690148062,2.445455650869101e-05,3.1076528106443586,3.326838166356128,3400,3599
MC,42,18,0.9210874930662744,0.032777148462009485,0.08232945852092181,0.04336103850290636,0.5134601237432462,157.41284420976015,0.0003942903346250615,0.00043335611570658296,7.740399498678744,10.687807571222729,3600,3799
MC,42,19,0.914551794457742,0.03301383582832551,0.0910621750333221,0.043643414017666755,0.08910122855195944,51.75237184470091,0.0009432056903460287,0.0007824335752419151,3.9684300477430225,5.375529268283681,3800,3999
MC,42,20,0.9184326945961321,0.03394283454368514,0.08633368065685994,0.04428863470398739,-0.5869152477261266,36.79919959402171,0.00035091422465479734,0.00018513298887034598,4.23841919186525,6.207804509766131,4000,4199
MC,42,21,0.9160385164322219,0.031879937800802935,0.08907470459281822,0.04212147748822298,0.11802979810296367,42.614014031283205,0.0001923206060745972,6.761234734563933e-05,3.851903789145872,4.267124321083123,4200,4399
MC,42,22,0.9164919061875316,0.03388417736048546,0.08790869168226498,0.04509351575678231,-0.5246880066659341,89.88276996818956,0.0005495469629385695,0.0002497175544358602,6.453772681318224,8.92207881186749,4400,4599
MC,42,23,0.9107520332239075,0.030660540382436825,0.09573865711019716,0.040783691725877494,-0.03874629310986986,76.94303551922302,0.0004990171847748055,0.00027188630491501695,5.501221550940536,7.582532940173053,4600,4799
MC,42,24,0.9161691266759553,0.029983092368166913,0.08825725405831779,0.04013914984643691,0.37153720239968613,26.089356544689032,0.0004039435787125935,0.0002728070791367935,3.695887904521078,4.235917274937062,4800,4999
TD WITHOUT EF,1,0,0.853241661563931,0.03341575753945214,0.1696377470811795,0.04818909149694248,-0.04844254827126861,8.583531728475355,0.0004745016223750668,0.0004924226687730519,2.8711349825561046,5.617424910841861,0,199
TD WITHOUT EF,1,1,0.886968753140264,0.04054389818103568,0.1256624294654453,0.05651320362358974,-0.044988140212371935,0.7421049837232567,9.545154403892549e-05,4.771388234489606e-05,2.1947427980601786,3.1653693169945423,200,399
TD WITHOUT EF,1,2,0.9070038415628181,0.048400153242646356,0.10209370159566483,0.06281202753538004,-0.05082378589577274,0.5845805092761293,0.0005712787370066228,0.0005015227811837352,3.1581879887916147,9.18525096289344,400,599
TD WITHOUT EF,1,3,0.9129541055799758,0.05098671894516987,0.09524084423935841,0.06454061887281763,-0.04419840781556557,0.6466300194710493,2.022287879299256e-05,1.2029804051976853e-05,0.7887067200709135,1.0407029756967845,600,799
TD WITHOUT EF,1,4,0.9191745407535238,0.05358416292536016,0.08779280267145052,0.06759832403448016,-0.030738606628437984,0.3623469345225021,9.028352862969769e-06,2.1744698227799637e-06,0.7994222730631009,1.035594835086485,800,999
TD WITHOUT EF,1,5,0.9181996806112466,0.053110449641163224,0.08912466165414971,0.06676546046493832,-0.027591722976358146,0.7605666118836961,1.4642913549778314e-05,4.623794055982462e-06,0.849533381969668,1.3383061945348904,1000,1199
TD WITHOUT EF,1,6,0.9193737739969237,0.054154325794268314,0.08748669219606749,0.06818446970635109,-0.01843403112317901,0.39509896903298797,1.0988383191943285e-05,1.5181682016288827e-06,0.786061991401948,0.9590307621478773,1200,1399
TD WITHOUT EF,1,7,0.9141758057964574,0.05537900239165102,0.09405610689135724,0.07010932852023906,-0.02389124512614216,0.20486374509753655,1.1510636604725732e-05,3.3418560017338347e-06,0.8738498312979937,1.2518447982415912,1400,1599
TD WITHOUT EF,1,8,0.9193925330395925,0.05494410156950369,0.08789081476989588,0.06877919826222971,-0.030879519208683627,0.5746886050992179,1.1122736891593377e-05,4.498427322432854e-06,0.6346888713503722,0.9679154808004866,1600,1799
TD WITHOUT EF,1,9,0.9228482500252513,0.054956540697821236,0.08362844504878574,0.06881852781655634,-0.018368283701129244,0.2661363960185554,5.5394984792656034e-06,1.3229620628148411e-06,0.5577507725925535,0.8188078824717621,1800,1999
